"cohort","domain","timepoint","model","N","MAE","MAE_SE_boot","RMSE","RMSE_SE_boot","wMAE_test","wMAE_SE_boot","nRMSE","nRMSE_SE_boot","RAE","RAE_SE_boot","R2","Pearson","Spearman","AE_mean","AE_sd","AE_median","AE_Q1","AE_Q3","AE_IQR","AE_min","AE_max","AE_lower_whisker","AE_upper_whisker","AE_n","wAE_mean","wAE_sd","wAE_median","wAE_Q1","wAE_Q3","wAE_IQR","wAE_min","wAE_max","wAE_lower_whisker","wAE_upper_whisker","wAE_n","PAD_mean","PAD_sd","PAD_median","PAD_Q1","PAD_Q3","PAD_IQR","PAD_min","PAD_max","PAD_lower_whisker","PAD_upper_whisker","PAD_n","predage_mean","predage_sd","predage_median","predage_Q1","predage_Q3","predage_IQR","predage_min","predage_max","predage_lower_whisker","predage_upper_whisker","predage_n","PAR_mean","PAR_sd","PAR_median","PAR_Q1","PAR_Q3","PAR_IQR","PAR_min","PAR_max","PAR_lower_whisker","PAR_upper_whisker","PAR_n","pearson_z","pearson_var","pearson_se","mean_age","min_age","max_age","age_range","overlap_age","n_male","n_female","processing","ML_model_brain","training_age_min_brain","training_age_max_brain"
"MTwiNS","brain","tp2_blood","PyBrainAge",310,7.70287,0.42857,10.8451,0.62488,0.72214,0.06623,1.01673,0.09409,4.99792,0.35894,0.06226,0.24952,0.337,7.70287442233998,7.64660749334309,4.9457015991211,2.3312390645345,10.6599305470784,8.3286914825439,0.000247955322301152,43.3447863260905,0.000247955322301152,21.9285087585449,310,0.722144477094373,0.716869452500915,0.463659524917603,0.218553662300109,0.9993684887886,0.78081482648849,2.3245811465733e-05,4.06357371807098,2.3245811465733e-05,2.05579769611358,310,6.3073434775978,8.83660414782454,4.47037410736085,-0.773425738016799,10.6599305470784,11.4333562850952,-9.3898868560791,43.3447863260905,-9.3898868560791,27.3556645711263,310,21.1299133700709,9.12058618137496,19.2179546356201,13.7506237030029,26.3234844207764,12.5728607177735,9.13281154632568,56.8996276855469,9.13281154632568,43.5079689025879,310,-3.80409469605717e-16,8.83210092669211,-1.81698934594907,-7.03432862053669,4.17519441130167,11.2095230318384,-16.3943827736416,37.6372269238218,-16.3943827736416,20.0309694093989,310,0.254900877365886,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","Extra Trees regression (ensemble learning family)",2,100
"MTwiNS","brain","tp2_blood","Pyment",310,1.8061,0.09512,2.44028,0.12797,0.16932,0.01408,0.22878,0.0189,1.17187,0.08541,0.43321,0.65819,0.65823,1.8061038483871,1.64366871083301,1.38799733333335,0.6096486666667,2.409115,1.7994663333333,0.00286966666669919,9.736307,0.00286966666669919,5.07375,310,0.16932223578629,0.154093941640594,0.130124750000001,0.0571545625000032,0.22585453125,0.168699968749997,0.000269031250003049,0.91277878125,0.000269031250003049,0.4756640625,310,0.49422557204301,2.39356746602274,0.1698345,-1.0774733333333,1.853912,2.9313853333333,-7.305976,9.736307,-4.2468773333333,6.1735696666667,310,15.3167954645161,3.176702756252,15.2290225,12.994629,17.076618,4.081989,9.090918,27.986307,9.090918,23.041048,310,-2.1158730010009e-17,2.39159388207923,-0.324888164471709,-1.54303250617231,1.36754631246461,2.91057881863693,-8.04038323570098,9.07501546307608,-4.83911515474555,5.69100539342004,310,0.789613448949712,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"MTwiNS","brain","tp2_blood","DunedinPACNI",310,15.21187,0.13717,15.39987,0.12248,1.42611,0.101,1.44374,0.10154,9.87005,0.51816,0.02091,-0.14462,-0.06523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.389295169406452,1.08354543099902,-0.8226436055,-1.239597648,0.633354776,1.872952424,-2.391839632,2.825337325,-2.391839632,2.825337325,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.145641084265227,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","EN",45,45
"MTwiNS","brain","tp2_saliva","Centile2",310,2.70996,0.12817,3.50753,0.16371,0.25406,0.02028,0.32883,0.02804,1.75833,0.11781,0.29268,0.541,0.53942,2.70996020145376,2.23046126023954,2.1828494,1.0486679366667,3.6726602066667,2.62399227,0.00952511000000023,13.2637843,0.00952511000000023,7.4581965633333,310,0.25405876888629,0.209105743147457,0.20464213125,0.0983126190625031,0.344311894375003,0.2459992753125,0.000892979062500021,1.243479778125,0.000892979062500021,0.699205927812497,310,1.49318571228817,3.17896040016373,1.32100567,-0.69782038,3.2467137966667,3.9445341766667,-6.3586141366667,13.2637843,-6.3586141366667,8.44599887,310,16.3157556047613,3.77938948184892,16.015155915,13.36799873,19.18856288,5.82056415,7.985095723,29.7637843,7.985095723,26.80677157,310,-3.28632170759445e-17,3.17855185486455,-0.210972243976734,-2.16611368709161,1.75795034679938,3.92406403389099,-7.91811200777717,11.7277189184527,-7.91811200777717,6.9330181909123,310,0.605568312629785,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","Support Vector Regression (SVR) with Radial Basis Function (RBF) Kernel",5,40
"MTwiNS","brain","tp2_saliva","DevBrainAge",310,1.54228,0.06574,1.90427,0.07924,0.14459,0.00994,0.17853,0.01153,1.00069,0.05215,0.27847,0.52771,0.54057,1.54228237238238,1.11876851538747,1.2635669708252,0.7075589497884,2.2820399602254,1.574481010437,0.00117492675779829,7.6840162277222,0.00117492675779829,4.5125621159871,310,0.144588972410848,0.104884548317575,0.118459403514862,0.0663336515426625,0.213941246271131,0.147607594728469,0.00011014938354359,0.720376521348956,0.00011014938354359,0.423052698373791,310,-0.683799176821145,1.78013517252228,-0.82922220230105,-1.8635015487671,0.5622698465983,2.4257713953654,-7.6840162277222,4.79616610209147,-4.981630007426,4.1008857091268,310,14.138770715652,1.60068331419561,14.2380671501159,12.891167640686,15.2937097549438,2.4025421142578,9.81032562255859,18.2724628448486,9.81032562255859,18.2724628448486,310,4.0398771917355e-18,1.3596645028626,-0.00695780164473662,-1.03984530466254,0.995062509669112,2.03490781433166,-4.16045090508055,3.10523343075587,-3.44260328395825,3.10523343075587,310,0.586965978721696,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","XGBoost",9,19
"MTwiNS","brain","tp2_saliva","ENIGMA",310,9.26663,0.33309,11.03475,0.36912,0.86875,0.06747,1.03451,0.07936,6.01255,0.37531,0.12027,0.3468,0.36339,9.26663379342151,6.00094541453009,8.64363751,4.7617088866667,12.9305216833333,8.1688127966666,0.0227064166667006,32.4162848066667,0.0227064166667006,24.0733046033333,310,0.868746918133266,0.562588632612196,0.8103410165625,0.446410208125003,1.2122364078125,0.765826199687494,0.00212872656250318,3.039026700625,0.00212872656250318,2.2568723065625,310,8.66357936096559,6.84538045487198,8.53319021666665,3.83903359,12.9305216833333,9.0914880933333,-10.5655120096667,32.4162848066667,-9.4098008073333,25.9935075066667,310,23.4861492534387,7.27642514281163,22.85806327,18.54827779,28.027244,9.47896621,3.601154657,45.50340972,6.030887551,42.09321768,310,-2.53368954401319e-16,6.82485083594368,-0.232356952951326,-4.96321124974858,4.48600706484909,9.44921831459767,-19.0548058037309,24.8791486737102,-19.0548058037309,18.581148755497,310,0.361801663095305,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","ridge regression",18,75
"MTwiNS","brain","tp2_saliva","Kaufmann",310,6.13363,0.35448,8.76444,0.49912,0.57503,0.05358,0.82167,0.07978,3.97974,0.30645,0.22212,0.47129,0.51541,6.13362699196928,6.27064040181781,4.15220991770425,1.8019008636475,8.3806476593018,6.5787467956543,0.00936857859299955,31.0549138387044,0.00936857859299955,18.2365811665853,310,0.57502753049712,0.587872537670419,0.389269679784773,0.168928205966953,0.785685718059544,0.616757512092591,0.000878304243093708,2.91139817237854,0.000878304243093708,1.70967948436737,310,5.72417773663101,6.64769229786099,4.15220991770425,1.2166074117024,8.3806476593018,7.1640402475994,-3.7901989618937,31.0549138387044,-3.7901989618937,18.4395891825358,310,20.5467476291041,7.35053191511942,19.2400732040405,15.6241674423218,23.4574241638184,7.8332567214966,8.07040500640869,46.8672604560852,8.07040500640869,34.3826789855957,310,-3.28987509277911e-16,6.4829951561763,-1.26136281443751,-4.38165786195986,2.58709288752552,6.96875074948538,-12.6499768722785,25.6301366198715,-12.6499768722785,12.6274000684759,310,0.511727384294871,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","gradient tree boosting using the xgboost package in R (sex-specific)",3,96
"MTwiNS","brain","tp2_saliva","PyBrainAge",310,7.70287,0.42857,10.8451,0.62488,0.72214,0.06623,1.01673,0.09409,4.99792,0.35894,0.06226,0.24952,0.337,7.70287442233998,7.64660749334309,4.9457015991211,2.3312390645345,10.6599305470784,8.3286914825439,0.000247955322301152,43.3447863260905,0.000247955322301152,21.9285087585449,310,0.722144477094373,0.716869452500915,0.463659524917603,0.218553662300109,0.9993684887886,0.78081482648849,2.3245811465733e-05,4.06357371807098,2.3245811465733e-05,2.05579769611358,310,6.3073434775978,8.83660414782454,4.47037410736085,-0.773425738016799,10.6599305470784,11.4333562850952,-9.3898868560791,43.3447863260905,-9.3898868560791,27.3556645711263,310,21.1299133700709,9.12058618137496,19.2179546356201,13.7506237030029,26.3234844207764,12.5728607177735,9.13281154632568,56.8996276855469,9.13281154632568,43.5079689025879,310,-3.80409469605717e-16,8.83210092669211,-1.81698934594907,-7.03432862053669,4.17519441130167,11.2095230318384,-16.3943827736416,37.6372269238218,-16.3943827736416,20.0309694093989,310,0.254900877365886,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","Extra Trees regression (ensemble learning family)",2,100
"MTwiNS","brain","tp2_saliva","Pyment",310,1.8061,0.09512,2.44028,0.12797,0.16932,0.01408,0.22878,0.0189,1.17187,0.08541,0.43321,0.65819,0.65823,1.8061038483871,1.64366871083301,1.38799733333335,0.6096486666667,2.409115,1.7994663333333,0.00286966666669919,9.736307,0.00286966666669919,5.07375,310,0.16932223578629,0.154093941640594,0.130124750000001,0.0571545625000032,0.22585453125,0.168699968749997,0.000269031250003049,0.91277878125,0.000269031250003049,0.4756640625,310,0.49422557204301,2.39356746602274,0.1698345,-1.0774733333333,1.853912,2.9313853333333,-7.305976,9.736307,-4.2468773333333,6.1735696666667,310,15.3167954645161,3.176702756252,15.2290225,12.994629,17.076618,4.081989,9.090918,27.986307,9.090918,23.041048,310,-2.1158730010009e-17,2.39159388207923,-0.324888164471709,-1.54303250617231,1.36754631246461,2.91057881863693,-8.04038323570098,9.07501546307608,-4.83911515474555,5.69100539342004,310,0.789613448949712,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"MTwiNS","brain","tp2_saliva","DunedinPACNI",310,15.21187,0.13717,15.39987,0.12248,1.42611,0.101,1.44374,0.10154,9.87005,0.51816,0.02091,-0.14462,-0.06523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.389295169406452,1.08354543099902,-0.8226436055,-1.239597648,0.633354776,1.872952424,-2.391839632,2.825337325,-2.391839632,2.825337325,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.145641084265227,0.00325732899022801,0.057073014553535,14.82256989,9.083333333,19.75,10.66666667,NA,159,151,"extracted","EN",45,45
"NICAP","brain","T1","Centile2",81,1.7754,0.17612,2.38434,0.27584,0.75228,0.15336,1.0103,0.21294,5.2534,0.67739,0.01832,0.13535,0.07287,1.77540499528613,1.60145506815708,1.3746658205017,0.78825743968692,2.087681966183,1.29942452649608,0.0014046076300307,9.1759448310137,0.0014046076300307,3.6552808487293,81,0.752281546174806,0.678574802933077,0.582478776203968,0.334003524314688,0.884600765240211,0.550597240925523,0.000595165836805662,3.88806722039058,0.000595165836805662,1.54882989283359,81,1.02592986857323,2.16574081376511,0.740224075381699,-0.78825743968692,2.087681966183,2.87593940586992,-2.05179498448561,9.1759448310137,-2.05179498448561,5.5798205040461,81,11.4404100899559,2.18169984362061,11.39284165783,9.83166898760346,12.6349181966438,2.80324920904034,7.91196419465799,20.2395997310137,7.91196419465799,15.6993894677515,81,-9.52598768042573e-17,2.16162428817022,-0.279854104327429,-1.77733152911272,1.0256143096412,2.80294583875392,-3.15719630718311,8.35209766757243,-3.15719630718311,4.39525088867287,81,0.136185725825677,0.0128205128205128,0.11322770341446,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"extracted","Support Vector Regression (SVR) with Radial Basis Function (RBF) Kernel",5,40
"NICAP","brain","T1","DevBrainAge",82,1.65205,0.13605,2.05299,0.13444,0.70001,0.13979,0.8699,0.15764,4.83422,0.55496,0.00917,0.09577,0.02782,1.65205229793627,1.22631535327234,1.38128710040503,0.510936737177731,2.5293378838525,2.01840114667477,0.0358333627002008,4.7996587749268,0.0358333627002008,4.7996587749268,82,0.700014058962834,0.519619136201054,0.585284370812837,0.216496111964373,1.07174093748475,0.855244825520379,0.015183452546502,2.03373018207122,0.015183452546502,2.03373018207122,82,1.48280774067969,1.42862081873571,1.379455566656,0.234150889045399,2.5293378838525,2.2951869948071,-1.32156658653076,4.7996587749268,-1.32156658653076,4.7996587749268,82,11.8889111774724,1.4035651124373,11.7866501808167,10.7757892608643,12.9063348770142,2.1305456161499,9.27665424346924,15.8633136749268,9.27665424346924,15.8633136749268,82,1.89550272496978e-17,1.39711362916117,-0.226721841054134,-0.989970191864758,1.02984933831124,2.019819530176,-2.67192487918505,3.77017973549655,-2.67192487918505,3.77017973549655,82,0.0960644193302426,0.0126582278481013,0.112508790092602,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"extracted","XGBoost",9,19
"NICAP","brain","T1","DBN",82,2.72149,0.19158,3.19435,0.20511,1.15316,0.21999,1.35352,0.25828,7.9636,0.86171,0.05437,0.23318,0.18577,2.72149004542042,1.68282437331692,2.57537603250245,1.56790733302,3.4744501124463,1.9065427794263,0.0518207530591006,8.64492320974102,0.0518207530591006,6.032175068457,82,1.15316040267098,0.71305292305741,1.09124840183309,0.664359825434088,1.4722075862342,0.807847760800109,0.0219576920977178,3.66306066280856,0.0219576920977178,2.55597680492309,82,2.69286153349362,1.72881934858547,2.57537603250245,1.56790733302,3.4744501124463,1.9065427794263,-0.502466198212892,8.64492320974102,-0.502466198212892,6.032175068457,82,13.0989649702863,1.77772761649168,12.906852722168,11.8343372344971,13.825737953186,1.9914007186889,9.73983383178711,19.708578109741,9.73983383178711,16.5463485717773,82,1.47578426444076e-16,1.72872278349007,-0.123360801404588,-1.11522500497231,0.779180955392278,1.89440596036458,-3.20224332937074,5.97982276774181,-3.20224332937074,3.33794618817762,82,0.237549692329587,0.0126582278481013,0.112508790092602,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"minimal","Convolutional Neural Network built using the inception-resnetv2 framework ",3,95
"NICAP","brain","T1","ENIGMA",82,7.38958,0.57809,8.98548,0.61526,3.13114,0.5509,3.80736,0.6545,21.62332,2.36899,0.00746,0.08635,0.04635,7.38957725416196,5.14350617945169,6.20493431188705,3.4420796108718,10.5936362914545,7.1515566805827,0.228073400979861,22.6788847097917,0.228073400979861,20.3202908374466,82,3.13114056629272,2.17942654870923,2.62917902701249,1.45849143074315,4.48877698897347,3.03028555823031,0.0966401531966089,9.6095857003335,0.0966401531966089,8.61019308298861,82,4.68739814465454,7.71315092522358,4.7749438631543,-0.43125860423617,9.3492711728556,9.78052977709177,-16.3351259402774,22.6788847097917,-10.4130917017184,22.6788847097917,82,15.0935015814472,7.73846185568015,15.0467703569339,9.67141111576383,19.8516668028556,10.1802556870918,-5.8874874302774,33.7425396097917,-0.209121741718363,33.7425396097917,82,3.20204567468109e-16,7.70955737007072,0.267489850792615,-5.01007508284553,4.65611065345413,9.66618573629967,-21.045116903844,17.633814362191,-15.1761230873755,17.633814362191,82,0.0865655831153234,0.0126582278481013,0.112508790092602,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"extracted","ridge regression",18,75
"NICAP","brain","T1","Kaufmann",82,2.18927,0.23072,3.03655,0.38358,0.92765,0.19184,1.28666,0.28704,6.40624,0.91568,0.01824,0.13505,0.08916,2.18927373206581,2.11715643814056,1.70304727355715,0.88798999319336,2.6964855198779,1.80849552668454,0.0373506586205998,10.9652454849029,0.0373506586205998,5.3987359961938,82,0.927647625488926,0.897089803738917,0.721621849415762,0.376262591826039,1.14256538734409,0.766302795518046,0.0158263671062972,4.64623668935867,0.0158263671062972,2.28757352457021,82,1.52684292244629,2.6409113081149,1.3581924414868,-0.2992572813721,2.4963016511328,2.7955589325049,-3.09212780271729,10.9652454849029,-3.09212780271729,6.0417566256396,82,11.932946359239,2.66430901890981,11.6760654449463,10.1170253753662,13.1299133300781,3.0128879547119,7.50061702728271,22.0289003849029,7.50061702728271,16.7221126556396,82,5.95729427847645e-17,2.63990228308874,-0.149047584346316,-1.80016230100146,1.04896450326969,2.84912680427115,-4.58749162446493,9.5493057676307,-4.58749162446493,4.56116938554802,82,0.135880140007827,0.0126582278481013,0.112508790092602,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"extracted","gradient tree boosting using the xgboost package in R (sex-specific)",3,96
"NICAP","brain","T1","PyBrainAge",82,8.09966,0.60555,9.75186,0.77679,3.43202,0.6086,4.1321,0.72437,23.70116,2.39888,0,5e-04,0.01808,8.09966012301395,5.46429111339976,7.05369853615965,4.7178287505664,10.548724177832,5.8308954272656,0.1435079618286,27.7445242405356,0.1435079618286,17.5457973438037,82,3.43201965580217,2.31535079514358,2.98882072266444,1.99905684420588,4.46974665258959,2.47068980838371,0.0608077546810189,11.7560182882051,0.0608077546810189,7.43457385200113,82,8.09966012301395,5.46429111339976,7.05369853615965,4.7178287505664,10.548724177832,5.8308954272656,0.1435079618286,27.7445242405356,0.1435079618286,17.5457973438037,82,18.5057635598066,5.44734135017902,17.4568939208985,15.1450166702271,20.7375831604004,5.5925664901733,10.5172243118286,37.2476046085356,10.5172243118286,27.6320400238037,82,1.73303106282951e-16,5.44734066436521,-1.0474373959693,-3.3626864915091,2.23610494489501,5.5987914364041,-7.98833469997724,18.74754429597,-7.98833469997724,9.12829661723759,82,0.000500000041666673,0.0126582278481013,0.112508790092602,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"extracted","Extra Trees regression (ensemble learning family)",2,100
"NICAP","brain","T1","Pyment",82,1.42357,0.1321,1.85482,0.16121,0.6032,0.12115,0.78593,0.15988,4.16565,0.48846,0.09223,0.3037,0.23228,1.42357392086585,1.19634765594975,0.981658365,0.561825319999999,2.11776965,1.55594433,0.0105274899999994,6.0844923,0.0105274899999994,3.89266956,82,0.60320230771374,0.506921106322242,0.415952120557493,0.238058821244692,0.897349636265565,0.659290815020873,0.00446074922373586,2.57814486682517,0.00446074922373586,1.64941716572812,82,1.25696545345122,1.37235631598337,0.97422467,0.201553319999999,2.11776965,1.91621633,-1.08053671,6.0844923,-1.08053671,3.89266956,82,11.6630688902439,1.44038035606906,11.4133735,10.507725,12.369743,1.862018,9.465665,17.063274,9.465665,14.98756,82,2.16628882853689e-17,1.37234846539239,-0.284698530883007,-1.0710390312929,0.861151559776484,1.93219059106938,-2.33900476813711,4.82138466490654,-2.33900476813711,2.64033867483396,82,0.313590526360116,0.0126582278481013,0.112508790092602,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"NICAP","brain","T1","DunedinPACNI",82,10.07891,0.073,10.09916,0.07013,4.27068,0.69294,4.27925,0.7097,29.49283,2.52435,0.00177,-0.04203,0.03166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.327192473897178,0.457828115424834,0.321043033438753,0.010649659593146,0.662676402962488,0.652026743369342,-0.833123116209239,1.52681070418364,-0.833123116209239,1.52681070418364,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0420547752226845,0.0126582278481013,0.112508790092602,10.40610344,9.503080368,11.86310768,2.360027312,NA,47,35,"extracted","EN",45,45
"Oregon ADHD-1000","brain","Y1","Centile2",185,1.61529,0.11008,2.20454,0.15956,0.26696,0.01836,0.36435,0.02654,1.15553,0.08845,0.37763,0.61451,0.63947,1.61529373311758,1.50434295562382,1.1518951728311,0.580841080979701,2.0439550128884,1.4631139319087,0.00372027457569857,7.6010385673264,0.00372027457569857,3.8936032589537,185,0.266962007318326,0.248625006644091,0.190375435287406,0.0959964727975573,0.337807497126791,0.241811024329233,0.000614855334445555,1.25623499431342,0.000614855334445555,0.643501624751112,185,1.08005425390312,1.92705602053938,0.6917350154561,-0.36847421717985,2.0211425379384,2.38961675511825,-2.2007138191478,7.6010385673264,-2.2007138191478,5.3470950734379,185,11.0371587915518,2.4366800600133,10.5056727889455,9.54524047053214,12.2327528771086,2.68751240657646,6.20007394174179,20.295290096838,6.20007394174179,15.9283608022078,185,-2.56005040271033e-17,1.92231444599601,-0.401196303603186,-1.43308309613078,0.891744456234982,2.32482755236576,-3.07499590267596,6.61799831474878,-3.07499590267596,3.73810769433876,185,0.716135765858758,0.0054945054945055,0.0741249316661101,9.957104538,7.277207392,13.32785763,6.050650238,NA,87,98,"extracted","Support Vector Regression (SVR) with Radial Basis Function (RBF) Kernel",5,40
"Oregon ADHD-1000","brain","Y1","DevBrainAge",185,1.87183,0.08621,2.21372,0.08691,0.30936,0.01584,0.36586,0.01618,1.33904,0.0889,0.39144,0.62565,0.60596,1.87182948226462,1.18507614592002,1.8497595981689,0.910282389403301,2.6954453525811,1.7851629631778,0.0104666899951003,5.9304334785596,0.0104666899951003,5.0117814006538,185,0.309360053653232,0.195859304257478,0.30571253095276,0.150443729780717,0.445480278409228,0.295036548628511,0.00172984548493088,0.980131596652967,0.00172984548493088,0.828304595955361,185,1.7818215972341,1.31721302242513,1.8497595981689,0.838941541918899,2.6954453525811,1.8565038106622,-1.8120342657422,5.9304334785596,-1.8120342657422,5.0117814006538,185,11.7389261348827,1.35791175738427,11.5466976165771,10.873574256897,12.3378028869629,1.4642286300659,8.6418514251709,16.7200202941895,9.10208415985107,14.4646615982056,185,1.19772107022088e-17,1.05930896738566,-0.0761242608712289,-0.728270968887388,0.589456990480674,1.31772795936806,-2.29511638626826,4.25124584385591,-2.29511638626826,2.09443539226876,185,0.734235913054235,0.0054945054945055,0.0741249316661101,9.957104538,7.277207392,13.32785763,6.050650238,NA,87,98,"extracted","XGBoost",9,19
"Oregon ADHD-1000","brain","Y1","DBN",185,1.11325,0.06192,1.39741,0.06986,0.18399,0.01077,0.23095,0.01241,0.79639,0.05828,0.40822,0.63892,0.67427,1.11325477179079,0.846928666089898,0.992248837022499,0.435132742439,1.6044532419629,1.1693204995239,0.0133493160127003,3.8703848392773,0.0133493160127003,3.3082264955166,185,0.18398927850749,0.139973165325425,0.163990446975577,0.0719150381071821,0.265170383157569,0.193255345050387,0.00220626139135631,0.639664281860164,0.00220626139135631,0.546755532940888,185,0.000555931200327421,1.40119933070766,-0.0955485790820294,-1.02141307550977,0.960207601559571,1.98162067706934,-3.28070611880371,3.8703848392773,-3.28070611880371,3.8703848392773,185,9.95766046884898,1.66452537555685,9.68832015991211,8.71678638458252,11.2048759460449,2.48808956146238,6.92004489898682,15.1999311447144,6.92004489898682,14.9341344833374,185,3.5663804867261e-17,1.28047861260587,-0.171297410778031,-0.917909061214289,0.664020460069592,1.58192952128388,-2.99332423559149,4.15749890108239,-2.99332423559149,2.99961016332773,185,0.756346613436232,0.0054945054945055,0.0741249316661101,9.957104538,7.277207392,13.32785763,6.050650238,NA,87,98,"minimal","Convolutional Neural Network built using the inception-resnetv2 framework ",3,95
"Oregon ADHD-1000","brain","Y1","ENIGMA",185,7.37159,0.39204,9.03404,0.46355,1.21831,0.06749,1.49307,0.07909,5.27339,0.3999,0.07717,0.27779,0.28998,7.37159119375206,5.23658623014459,6.2100782500975,3.0544637137592,10.3142028241408,7.2597391103816,0.0750866791277716,29.7068733652478,0.0750866791277716,20.0904122643937,185,1.21831388425927,0.865458425816314,1.02634890562608,0.504815779067215,1.70464370248413,1.19982792341691,0.0124096875830309,4.9096993210216,0.0124096875830309,3.32037243505162,185,6.20931554983505,6.57969446096505,6.1198061756158,1.5297707637589,10.2891278874374,8.7593571236785,-11.6121201003075,29.7068733652478,-10.3645349837762,22.6669682535327,185,16.1664200874837,6.84355554367032,16.9637625636734,11.1451876155076,20.9586698857713,9.8134822702637,-1.01116185030751,39.8506105352478,-1.01116185030751,32.6954772843937,185,1.299067600863e-16,6.57421031532877,-0.175027993380229,-4.7019605117612,3.96319536200793,8.66515587376912,-17.9273668199861,23.4668517517578,-16.4829351671415,16.5233428847916,185,0.285285673429689,0.0054945054945055,0.0741249316661101,9.957104538,7.277207392,13.32785763,6.050650238,NA,87,98,"extracted","ridge regression",18,75
"Oregon ADHD-1000","brain","Y1","Kaufmann",185,1.86687,0.12106,2.47924,0.16686,0.30854,0.02018,0.40975,0.02936,1.3355,0.10885,0.35564,0.59635,0.61773,1.86686886630639,1.63581359746505,1.37149863759521,0.6585246005132,2.7142784906128,2.0557538900996,0.00635292345210026,10.6092007644359,0.00635292345210026,5.3076548797026,185,0.308540205246348,0.270353355940428,0.226669627833016,0.108835344072189,0.448592859254411,0.339757515182222,0.00104995714546544,1.75339845258394,0.00104995714546544,0.877204047652407,185,1.39693239666268,2.05377728236197,1.09676891383789,0.0732451748520511,2.6279481955791,2.55470302072705,-3.14394448443115,10.6092007644359,-3.14394448443115,5.8823193605068,185,11.3540369343113,2.55491744593896,11.1364221572876,9.47754764556885,12.6516313552856,3.17408370971675,5.96818447113037,22.1738824844359,5.96818447113037,16.982141494751,185,-1.44122701760884e-17,2.05089124974084,-0.38797271478558,-1.29355667534369,1.21418103312454,2.50773770846823,-4.40220176802732,9.31944897788806,-4.40220176802732,4.42645765803472,185,0.687463443185999,0.0054945054945055,0.0741249316661101,9.957104538,7.277207392,13.32785763,6.050650238,NA,87,98,"extracted","gradient tree boosting using the xgboost package in R (sex-specific)",3,96
